"Facility ID","Facility Name","ZIP Code",Condition,"Measure ID","Measure Name",Score,Sample
030110,"ABRAZO WEST CAMPUS",85395,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",71,35
030111,"BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS",85713,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,67
030112,"ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL",85008,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030113,"WHITERIVER PHS INDIAN HOSPITAL",85941,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030114,"ORO VALLEY HOSPITAL",85755,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,69
030115,"BANNER ESTRELLA MEDICAL CENTER",85037,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,43
030117,"VALLEY VIEW MEDICAL CENTER",86426,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,62
030119,"MERCY GILBERT MEDICAL CENTER",85297,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,63
030121,"HONORHEALTH MOUNTAIN VISTA MEDICAL CENTER",85209,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",68,85
030122,"BANNER GATEWAY MEDICAL CENTER",85234,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,121
030123,"HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR",85255,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",94,31
030130,"BANNER IRONWOOD MEDICAL CENTER",85140,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,32
030134,"BANNER GOLDFIELD MEDICAL CENTER",85120,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030136,"DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL",85339,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030138,"WESTERN REGIONAL MEDICAL CENTER",85338,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,14
030139,"DIGNITY HEALTH ARIZONA GENERAL HOSPITAL",85212,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030146,"HONORHEALTH SONORAN CROSSING MEDICAL CENTER",85085,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030147,"BANNER OCOTILLO MEDICAL CENTER",85286,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",67,15
030148,"NORTHWEST MEDICAL CENTER SAHUARITA",85629,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",94,142
030152,"EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA",85139,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030153,"EAST VALLEY ER & HOSPITAL",85295,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030154,"EXCEPTIONAL COMMUNITY HOSPITAL YUMA",85365,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
030155,"EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY",86442,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031300,"WICKENBURG COMMUNITY HOSPITAL",85390,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031301,"BENSON HOSPITAL",85602,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",85643,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031304,"PAGE HOSPITAL",86040,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,28
031305,"HOPI HEALTH CARE CENTER",86042,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031307,"PARKER INDIAN HEALTH CENTER",85344,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031308,"HUHU KAM MEMORIAL HOSPITAL",85147,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031309,"SAGE MEMORIAL HOSPITAL",86505,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031311,"LITTLE COLORADO MEDICAL CENTER",86047,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",87,31
031312,"COPPER QUEEN COMMUNITY HOSPITAL",85603,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031313,"HOLY CROSS HOSPITAL",85621,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031314,"COBRE VALLEY REGIONAL MEDICAL CENTER",85501,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031315,"WHITE MOUNTAIN REGIONAL MEDICAL CENTER",85938,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031317,"LA PAZ REGIONAL HOSPITAL",85344,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
031318,"BANNER PAYSON MEDICAL CENTER",85541,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,33
031319,"MT. GRAHAM REGIONAL MEDICAL CENTER",85546,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",53,47
031320,"SAN CARLOS APACHE HEALTHCARE CORPORATION",85542,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
033302,"PHOENIX CHILDREN'S HOSPITAL",85016,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040001,"SILOAM SPRINGS REGIONAL HOSPITAL",72761,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,74
040002,"JOHNSON REGIONAL MEDICAL CENTER",72830,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,125
040004,"WASHINGTON REGIONAL MEDICAL CENTER",72703,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",74,34
040007,"CHI-ST VINCENT INFIRMARY",72205,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040010,"MERCY HOSPITAL NORTHWEST ARKANSAS",72758,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,100
040011,"CHAMBERS MEMORIAL HOSPITAL",72833,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,13
040014,"WHITE COUNTY MEDICAL CENTER",72143,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,289
040015,"MENA REGIONAL HEALTH SYSTEM",71953,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040016,"UAMS MEDICAL CENTER",72205,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,93
040017,"NORTH ARKANSAS REGIONAL MEDICAL CENTER",72601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,174
040018,"BAPTIST HEALTH - VAN BUREN",72956,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040019,"FORREST CITY MEDICAL CENTER",72335,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,85
040020,"ST BERNARDS MEDICAL CENTER",72401,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,61
040022,"NORTHWEST MEDICAL CENTER-SPRINGDALE",72764,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,131
040026,"CHI ST. VINCENT HOSPITAL HOT SPRINGS",71903,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,67
040027,"BAXTER REGIONAL MEDICAL CENTER",72653,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,72
040029,"CONWAY REGIONAL MEDICAL CENTER, INC",72034,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,67
040036,"BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK",72117,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,21
040039,"ARKANSAS METHODIST MEDICAL CENTER",72450,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,56
040041,"ST MARYS REGIONAL MEDICAL CENTER",72801,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",37,103
040050,"OUACHITA COUNTY MEDICAL CENTER",71701,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,16
040051,"BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY",71655,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",65,52
040055,"BAPTIST HEALTH - FORT SMITH",72901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,324
040062,"MERCY HOSPITAL FORT SMITH",72903,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,96
040067,"MAGNOLIA HOSPITAL",71753,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040069,"GREAT RIVER MEDICAL CENTER",72315,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,41
040071,"JEFFERSON REGIONAL MEDICAL CENTER",71603,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",84,140
040072,"BAPTIST HEALTH MEDICAL CENTER-STUTTGART",72160,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,20
040076,"BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY",72104,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040078,"NATIONAL PARK MEDICAL CENTER",71901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,37
040084,"SALINE MEMORIAL HOSPITAL",72015,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",62,74
040088,"SOUTH ARKANSAS REGIONAL HOSPITAL LLC",71730,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,49
040114,"BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK",72205,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,192
040118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",72405,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",89,312
040119,"WHITE RIVER MEDICAL CENTER",72503,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,63
040132,"LEO N LEVI MEMORIAL HOSPITAL",71901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
040134,"ARKANSAS HEART HOSPITAL, LLC",72211,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
